seat,game,diverged,kind,row,step,player,stadium_id,target_id,target_hp,baseline_action,candidate_action,baseline_reason,candidate_reason,baseline_option,candidate_option
1,game_0000,True,action,143,143,1,1244,190,110,[4],[5],play item,terminal conversion,"{""index"":8,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0001,False,,,,,,,,,,,,,
1,game_0002,False,,,,,,,,,,,,,
1,game_0003,True,action,139,139,1,1244,169,40,[3],[4],attach Metal,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":1,""index"":3,""type"":8}","{""attackId"":253,""type"":13}"
1,game_0004,False,,,,,,,,,,,,,
1,game_0005,False,,,,,,,,,,,,,
1,game_0006,False,,,,,,,,,,,,,
1,game_0007,False,,,,,,,,,,,,,
1,game_0008,False,,,,,,,,,,,,,
1,game_0009,True,action,123,123,1,1244,169,130,[9],[11],evolve Bench Duraludon,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":1,""index"":9,""type"":9}","{""attackId"":253,""type"":13}"
1,game_0010,False,,,,,,,,,,,,,
1,game_0011,False,,,,,,,,,,,,,
1,game_0012,False,,,,,,,,,,,,,
1,game_0013,False,,,,,,,,,,,,,
1,game_0014,False,,,,,,,,,,,,,
1,game_0015,False,,,,,,,,,,,,,
1,game_0016,True,action,153,153,1,1244,190,70,[0],[3],play Lillie,terminal conversion,"{""index"":3,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0017,False,,,,,,,,,,,,,
1,game_0018,False,,,,,,,,,,,,,
1,game_0019,True,action,115,115,1,1244,190,110,[2],[3],play Explorer,terminal conversion,"{""index"":5,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0020,False,,,,,,,,,,,,,
1,game_0021,False,,,,,,,,,,,,,
1,game_0022,False,,,,,,,,,,,,,
1,game_0023,False,,,,,,,,,,,,,
1,game_0024,True,action,135,135,1,1244,169,130,[0],[2],Ultra Ball: bench empty (donk risk),terminal conversion,"{""index"":2,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0025,False,,,,,,,,,,,,,
1,game_0026,False,,,,,,,,,,,,,
1,game_0027,False,,,,,,,,,,,,,
1,game_0028,False,,,,,,,,,,,,,
1,game_0029,False,,,,,,,,,,,,,
1,game_0030,False,,,,,,,,,,,,,
1,game_0031,False,,,,,,,,,,,,,
1,game_0032,False,,,,,,,,,,,,,
1,game_0033,False,,,,,,,,,,,,,
1,game_0034,True,action,142,142,1,1244,190,110,[3],[6],play item,terminal conversion,"{""index"":10,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0035,False,,,,,,,,,,,,,
1,game_0036,False,,,,,,,,,,,,,
1,game_0037,False,,,,,,,,,,,,,
1,game_0038,False,,,,,,,,,,,,,
1,game_0039,False,,,,,,,,,,,,,
