seat,game,diverged,kind,row,step,player,stadium_id,target_id,target_hp,baseline_action,candidate_action,baseline_reason,candidate_reason,baseline_option,candidate_option
1,game_0000,False,,,,,,,,,,,,,
1,game_0001,True,action,101,101,1,1244,169,130,[3],[6],play item,terminal conversion,"{""index"":4,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0002,False,,,,,,,,,,,,,
1,game_0003,False,,,,,,,,,,,,,
1,game_0004,False,,,,,,,,,,,,,
1,game_0005,True,action,126,126,1,1244,169,130,[0],[1],evolve Bench Duraludon,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":1,""index"":4,""type"":9}","{""attackId"":253,""type"":13}"
1,game_0006,False,,,,,,,,,,,,,
1,game_0007,False,,,,,,,,,,,,,
1,game_0008,False,,,,,,,,,,,,,
1,game_0009,False,,,,,,,,,,,,,
1,game_0010,True,action,130,130,1,1244,57,100,[1],[4],play item,terminal conversion,"{""index"":5,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0011,False,,,,,,,,,,,,,
1,game_0012,False,,,,,,,,,,,,,
1,game_0013,True,action,88,88,1,1244,169,130,[4],[6],attach Metal,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":0,""index"":3,""type"":8}","{""attackId"":253,""type"":13}"
1,game_0014,True,action,146,146,1,,190,180,[2],[5],play item,terminal conversion,"{""index"":2,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0015,False,,,,,,,,,,,,,
1,game_0016,True,action,135,135,1,1244,169,130,[4],[5],play item,terminal conversion,"{""index"":7,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0017,True,action,104,104,1,1244,169,130,[5],[8],play item,terminal conversion,"{""index"":7,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0018,False,,,,,,,,,,,,,
1,game_0019,False,,,,,,,,,,,,,
1,game_0020,False,,,,,,,,,,,,,
1,game_0021,False,,,,,,,,,,,,,
1,game_0022,True,action,100,100,1,1244,414,120,[11],[12],play Pokemon,terminal conversion,"{""index"":11,""type"":7}","{""attackId"":253,""type"":13}"
1,game_0023,True,action,117,117,1,1244,190,110,[6],[7],attach Metal,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":0,""index"":5,""type"":8}","{""attackId"":253,""type"":13}"
1,game_0024,False,,,,,,,,,,,,,
1,game_0025,False,,,,,,,,,,,,,
1,game_0026,False,,,,,,,,,,,,,
1,game_0027,True,action,142,142,1,1244,169,130,[3],[4],evolve Bench Duraludon,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":0,""index"":5,""type"":9}","{""attackId"":253,""type"":13}"
1,game_0028,True,action,123,123,1,1244,57,100,[2],[4],evolve Bench Duraludon,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":1,""index"":4,""type"":9}","{""attackId"":253,""type"":13}"
1,game_0029,False,,,,,,,,,,,,,
1,game_0030,False,,,,,,,,,,,,,
1,game_0031,True,action,136,136,1,1244,169,130,[4],[5],attach Metal,terminal conversion,"{""area"":2,""inPlayArea"":5,""inPlayIndex"":0,""index"":3,""type"":8}","{""attackId"":253,""type"":13}"
1,game_0032,False,,,,,,,,,,,,,
1,game_0033,False,,,,,,,,,,,,,
1,game_0034,False,,,,,,,,,,,,,
1,game_0035,False,,,,,,,,,,,,,
1,game_0036,False,,,,,,,,,,,,,
1,game_0037,False,,,,,,,,,,,,,
1,game_0038,False,,,,,,,,,,,,,
1,game_0039,False,,,,,,,,,,,,,
